detail_id,favorite_food,feeding_frequency,aggressive
5763,"Bustard, kori",Once,0
5764,Thirteen-lined squirrel,Never,1
5765,Little brown dove,Never,0
5766,"Bee-eater, carmine",Never,1
5767,American buffalo,Daily,0
5768,Gila monster,Once,1
5769,"Otter, canadian river",Seldom,0
5770,"Squirrel, antelope ground",Monthly,1
5771,Genoveva,Yearly,1
5772,"Snake, racer",Yearly,1
5773,"Lemur, ring-tailed",Never,0
5774,White-faced tree rat,Once,0
5775,"Rhea, greater",Seldom,0
5776,"Capuchin, brown",Seldom,0
5777,European red squirrel,Daily,0
5778,White-browed owl,Once,0
5779,Neotropic cormorant,Seldom,0
5780,Rose-ringed parakeet,Often,0
5781,Common eland,Seldom,0
5782,"Crane, wattled",Never,1
5783,Sugar glider,Weekly,0
5784,Tsessebe,Daily,0
5785,Black-tailed tree creeper,Often,0
5786,"Armadillo, nine-banded",Daily,0
5787,Smith's bush squirrel,Once,0
5788,"Badger, honey",Once,0
5789,Roan antelope,Yearly,0
5790,"Vulture, black",Yearly,1
5791,King vulture,Seldom,1
5792,"Marten, american",Once,1
5793,"Goldeneye, barrows",Yearly,0
5794,"Buffalo, asian water",Seldom,0
5795,"Whale, long-finned pilot",Often,1
5796,Eastern white pelican,Never,0
5797,Griffon vulture,Yearly,0
5798,"Crab, red lava",Monthly,1
5799,"Gonolek, burchell's",Daily,1
5800,Red-necked wallaby,Weekly,1
5801,"Lechwe, kafue flats",Often,1
5802,"Quail, gambel's",Never,0
5803,"Penguin, galapagos",Seldom,0
5804,"Rat, arboral spiny",Daily,1
5805,Mississippi alligator,Daily,1
5806,Racer snake,Weekly,1
5807,Common boubou shrike,Seldom,0
5808,Black-throated cardinal,Often,0
5809,"Sparrow, house",Once,1
5810,Western grey kangaroo,Once,1
5811,White-nosed coatimundi,Once,1
5812,Ground monitor (unidentified),Often,1
5813,Gray duiker,Yearly,0
5814,"Eagle, white-bellied sea",Never,0
5815,Crimson-breasted shrike,Often,1
5816,"Baboon, chacma",Once,1
5817,Common shelduck,Once,0
5818,"Snake, carpet",Monthly,0
5819,Green-backed heron,Seldom,1
5820,Collared lemming,Often,0
5821,Peregrine falcon,Never,1
5822,"Fox, crab-eating",Weekly,0
5823,"Frogmouth, tawny",Never,1
5824,Bent-toed gecko,Monthly,1
5825,Black-tailed tree creeper,Daily,0
5826,"Turaco, violet-crested",Never,0
5827,African polecat,Weekly,0
5828,Roseate cockatoo,Once,0
5829,Tokay gecko,Often,1
5830,Pacific gull,Once,0
5831,Grey lourie,Often,1
5832,Snowy sheathbill,Never,0
5833,"Tortoise, asian foreset",Seldom,1
5834,Pine snake (unidentified),Seldom,1
5835,"Buffalo, american",Seldom,0
5836,"Snake, western patch-nosed",Weekly,1
5837,Blue-faced booby,Once,1
5838,Arctic lemming,Weekly,0
5839,"Reedbuck, bohor",Once,1
5840,Cormorant (unidentified),Yearly,0
5841,"Wallaroo, common",Seldom,1
5842,"White-eye, pale",Never,1
5843,Salmon pink bird eater tarantula,Never,1
5844,"Gull, swallow-tail",Weekly,1
5845,Sulfur-crested cockatoo,Seldom,1
5846,Bird (unidentified),Seldom,0
5847,Komodo dragon,Often,1
5848,Blue-tongued skink,Yearly,0
5849,Crown of thorns starfish,Often,1
5850,"Bulbul, african red-eyed",Seldom,0
5851,Australian brush turkey,Once,1
5852,"Goldeneye, common",Never,1
5853,"Rhea, greater",Monthly,0
5854,"Moorhen, purple",Once,1
5855,"Macaw, scarlet",Weekly,1
5856,"Crane, sandhill",Never,0
5857,"Dolphin, striped",Often,0
5858,"Goose, cape barren",Daily,0
5859,Giant girdled lizard,Seldom,0
5860,Small-spotted genet,Weekly,0
5861,"Dragon, asian water",Daily,1
5862,"Cardinal, black-throated",Once,1
5863,"Waterbuck, common",Often,0
5864,Fat-tailed dunnart,Monthly,0
5865,Scarlet macaw,Yearly,1
5866,"Ibis, sacred",Monthly,0
5867,Burrowing owl,Never,1
5868,"Kangaroo, eastern grey",Seldom,0
5869,"Bee-eater, nubian",Once,1
5870,"Rhinoceros, white",Once,1
5871,Northern phalarope,Monthly,0
5872,"Dove, ring",Often,1
5873,"Quoll, eastern",Never,1
5874,Dingo,Never,1
5875,Worm snake (unidentified),Yearly,0
5876,"Pelican, brown",Monthly,1
5877,Cape clawless otter,Often,1
5878,Arboral spiny rat,Yearly,1
5879,"Bird, pied butcher",Never,0
5880,Horned lark,Seldom,0
5881,Greater roadrunner,Daily,1
5882,American crow,Daily,1
5883,"Macaw, scarlet",Seldom,0
5884,"Genet, small-spotted",Monthly,0
5885,"Sloth, hoffman's",Seldom,0
5886,"Wombat, southern hairy-nosed",Weekly,1
5887,"Ass, asiatic wild",Seldom,0
5888,Tarantula,Weekly,0
5889,"Rat, desert kangaroo",Once,1
5890,"Kangaroo, black-faced",Seldom,1
5891,Musk ox,Weekly,1
5892,Pig-tailed macaque,Seldom,1
5893,Hoffman's sloth,Never,1
5894,"Skink, african",Monthly,0
5895,"Rhinoceros, black",Often,1
5896,"Crake, african black",Once,1
5897,Dromedary camel,Often,0
5898,Red-winged blackbird,Yearly,0
5899,"Bat, little brown",Weekly,0
5900,"Wapiti, elk,",Monthly,1
5901,Glossy starling (unidentified),Monthly,1
5902,"Fox, asian red",Once,0
5903,Thirteen-lined squirrel,Weekly,0
5904,Southern boubou,Monthly,1
5905,"Rhea, gray",Seldom,1
5906,"Owl, burrowing",Seldom,0
5907,Brown and yellow marshbird,Weekly,0
5908,Asian openbill,Never,0
5909,Long-tailed skua,Monthly,1
5910,American bison,Monthly,0
5911,Hummingbird (unidentified),Weekly,1
5912,Asian water buffalo,Seldom,1
5913,"Fox, bat-eared",Once,1
5914,Small-toothed palm civet,Daily,0
5915,Golden-mantled ground squirrel,Once,1
5916,Laughing kookaburra,Once,1
5917,Guerza,Seldom,1
5918,Gray duiker,Daily,0
5919,Cougar,Never,1
5920,"Fox, north american red",Once,0
5921,White-browed sparrow weaver,Never,0
5922,Leadbeateri's ground hornbill,Daily,0
5923,"Possum, western pygmy",Often,1
5924,Polar bear,Daily,0
5925,Trumpeter swan,Weekly,0
5926,Indian leopard,Often,0
5927,Musk ox,Weekly,0
5928,"Gonolek, burchell's",Never,0
5929,"Heron, striated",Monthly,0
5930,"Goose, cereopsis",Never,1
5931,Gray duiker,Never,0
5932,Lesser double-collared sunbird,Monthly,1
5933,Musk ox,Yearly,1
5934,"Kangaroo, jungle",Daily,0
5935,"Legaan, water",Seldom,0
5936,Dama wallaby,Monthly,0
5937,"Snake, buttermilk",Monthly,1
5938,"Wombat, common",Yearly,1
5939,Spotted deer,Never,1
5940,"Dolphin, common",Yearly,1
5941,Small Indian mongoose,Yearly,1
5942,"Wallaroo, common",Seldom,0
5943,"Vulture, egyptian",Monthly,0
5944,Common turkey,Once,0
5945,Spur-winged goose,Daily,0
5946,Eleven-banded armadillo (unidentified),Never,1
5947,Pronghorn,Daily,1
5948,"Cockatoo, roseate",Often,0
5949,"Bleu, red-cheeked cordon",Seldom,1
5950,"Boar, wild",Never,1
5951,Tawny eagle,Once,1
5952,Tayra,Yearly,1
5953,"Cockatoo, sulfur-crested",Daily,1
5954,"Antelope, roan",Yearly,0
5955,Black-capped chickadee,Seldom,0
5956,Savannah deer,Often,0
5957,"Pelican, great white",Never,0
5958,Crowned eagle,Weekly,0
5959,"Toucan, white-throated",Yearly,0
5960,Burchell's gonolek,Monthly,0
5961,White-browed sparrow weaver,Daily,0
5962,"Dragonfly, russian",Daily,0
5963,"Gecko, ring-tailed",Yearly,1
5964,Roseat flamingo,Yearly,0
5965,Southern brown bandicoot,Seldom,1
5966,Stone sheep,Never,0
5967,Puku,Never,0
5968,"Bettong, brush-tailed",Daily,0
5969,Oribi,Monthly,0
5970,"Macaw, green-winged",Weekly,0
5971,Common rhea,Daily,0
5972,"Siskin, pine",Weekly,1
5973,"Wildebeest, blue",Often,1
5974,"Alligator, american",Daily,0
5975,"Monkey, black spider",Often,0
5976,"Otter, giant",Weekly,0
5977,Pied kingfisher,Weekly,1
5978,"Cat, cape wild",Often,0
5979,"Sloth, hoffman's",Weekly,1
5980,"Wolf, mexican",Weekly,1
5981,Desert kangaroo rat,Once,1
5982,Red-winged blackbird,Never,1
5983,Rock dove,Weekly,1
5984,Red lava crab,Never,0
5985,"Chickadee, black-capped",Yearly,0
5986,African wild dog,Seldom,0
5987,"Bleu, red-cheeked cordon",Weekly,0
5988,American beaver,Yearly,1
5989,"Butterfly, canadian tiger swallowtail",Yearly,1
5990,"Chickadee, black-capped",Monthly,1
5991,Cape Barren goose,Yearly,1
5992,Golden brush-tailed possum,Monthly,1
5993,"White-eye, cape",Monthly,0
5994,Native cat,Weekly,1
5995,Common turkey,Weekly,1
5996,Leadbeateri's ground hornbill,Monthly,0
5997,Eastern boa constrictor,Once,0
5998,Striped dolphin,Never,1
5999,"Jackal, black-backed",Often,0
6000,"Dog, bush",Once,0
6001,"Jackrabbit, white-tailed",Never,1
6002,"Glider, sugar",Once,0
6003,Two-banded monitor,Often,1
6004,Black-crowned night heron,Often,0
6005,"Gazelle, thomson's",Often,1
6006,"Wambenger, red-tailed",Weekly,0
6007,Brown antechinus,Seldom,0
6008,"Screamer, crested",Seldom,1
6009,"Eagle, crowned",Daily,0
6010,Red-winged blackbird,Daily,0
6011,Green-winged macaw,Daily,1
6012,Southern black-backed gull,Yearly,0
6013,"Flicker, campo",Often,1
6014,Javan gold-spotted mongoose,Monthly,1
6015,Blue-breasted cordon bleu,Daily,0
6016,Brazilian tapir,Weekly,0
6017,American black bear,Never,0
6018,"Owl, burrowing",Never,1
6019,"Lizard, frilled",Weekly,1
6020,"Tapir, brazilian",Once,0
6021,"Heron, green",Weekly,1
6022,"Peccary, collared",Often,0
6023,"Pelican, brown",Never,0
6024,"Stork, openbill",Monthly,1
6025,"Civet, small-toothed palm",Once,1
6026,Hottentot teal,Monthly,1
6027,"Dragon, ornate rock",Never,0
6028,"Meerkat, red",Monthly,0
6029,Griffon vulture,Never,0
6030,Black-footed ferret,Seldom,0
6031,Green-backed heron,Once,0
6032,Potoroo,Yearly,1
6033,"Vulture, bengal",Monthly,0
6034,"Woodcock, american",Often,0
6035,"Flicker, campo",Yearly,1
6036,"Corella, long-billed",Once,0
6037,Scarlet macaw,Once,0
6038,Hoary marmot,Daily,1
6039,"Lemming, arctic",Yearly,0
6040,"Waterbuck, defassa",Weekly,1
6041,Long-tailed spotted cat,Seldom,1
6042,"Starfish, crown of thorns",Often,1
6043,"Shrike, crimson-breasted",Yearly,1
6044,"Bustard, stanley",Yearly,1
6045,"Lion, mountain",Never,1
6046,American marten,Once,1
6047,"Phalarope, red",Once,1
6048,"Barbet, black-collared",Never,0
6049,"Stork, white",Once,1
6050,"Cormorant, javanese",Seldom,0
6051,"Hoopoe, eurasian",Weekly,1
6052,Fork-tailed drongo,Monthly,1
6053,Australian pelican,Often,0
6054,"Bear, sloth",Never,1
6055,Guanaco,Monthly,0
6056,Four-horned antelope,Never,0
6057,"Bleu, red-cheeked cordon",Monthly,0
6058,"Magpie, black-backed",Yearly,1
6059,"Fox, savanna",Often,1
6060,Cape cobra,Monthly,0
6061,"Genet, small-spotted",Once,0
6062,Gaur,Monthly,0
6063,"Parrot, hawk-headed",Weekly,0
6064,"Oryx, fringe-eared",Often,1
6065,Oriental short-clawed otter,Weekly,0
6066,"Quail, gambel's",Never,1
6067,"Waxbill, blue",Once,1
6068,"Flamingo, lesser",Often,0
6069,European stork,Seldom,1
6070,"Cockatoo, red-tailed",Once,1
6071,Fringe-eared oryx,Yearly,1
6072,"Weaver, red-billed buffalo",Monthly,1
6073,Feral rock pigeon,Weekly,1
6074,"Cockatoo, long-billed",Never,0
6075,Long-crested hawk eagle,Daily,1
6076,Brush-tailed rat kangaroo,Monthly,1
6077,Pampa gray fox,Once,1
6078,Long-finned pilot whale,Never,1
6079,Black-tailed tree creeper,Seldom,0
6080,"Gecko, barking",Never,0
6081,"Stork, saddle-billed",Yearly,0
6082,"Macaque, japanese",Daily,1
6083,Roe deer,Often,1
6084,"Gnu, brindled",Never,1
6085,Greater adjutant stork,Yearly,0
6086,"Macaque, bonnet",Often,0
6087,"Lizard, blue-tongued",Daily,1
6088,"Crane, black-crowned",Yearly,1
6089,Long-nosed bandicoot,Seldom,1
6090,Collared lemming,Once,0
6091,Great horned owl,Daily,1
6092,"Langur, hanuman",Daily,0
6093,"Squirrel, arctic ground",Monthly,1
6094,Western patch-nosed snake,Yearly,1
6095,Brush-tailed bettong,Often,1
6096,"Antelope, roan",Seldom,1
6097,"Rhinoceros, white",Once,1
6098,"Woodpecker, downy",Monthly,1
6099,"Dove, laughing",Never,1
6100,"Deer, white-tailed",Often,0
6101,"Flamingo, lesser",Once,0
6102,"Vulture, egyptian",Weekly,1
6103,Long-nosed bandicoot,Monthly,1
6104,"Eagle, long-crested hawk",Yearly,1
6105,"Skimmer, four-spotted",Often,0
6106,Canada goose,Once,0
6107,"Raven, cape",Seldom,0
6108,"Gull, southern black-backed",Seldom,0
6109,Lesser double-collared sunbird,Daily,1
6110,"Stork, european",Daily,0
6111,Indian jackal,Daily,1
6112,"Spoonbill, european",Yearly,1
6113,"Mongoose, small indian",Never,1
6114,Southern ground hornbill,Once,1
6115,Lesser flamingo,Yearly,0
6116,Pied crow,Daily,1
6117,Fairy penguin,Once,1
6118,"Grebe, little",Never,0
6119,"Turaco, violet-crested",Weekly,0
6120,Blue and gold macaw,Daily,1
6121,"Tamandua, southern",Often,0
6122,Egyptian goose,Weekly,0
6123,Chuckwalla,Yearly,0
6124,Red sheep,Seldom,0
6125,Eagle owl (unidentified),Yearly,0
6126,"Echidna, short-beaked",Seldom,0
6127,Urial,Yearly,1
6128,"Possum, golden brush-tailed",Daily,1
6129,"Squirrel, grey-footed",Weekly,1
6130,Yellow-necked spurfowl,Daily,0
6131,"Grenadier, common",Daily,0
6132,"Wolf, timber",Yearly,0
6133,"Goose, egyptian",Daily,0
6134,Gray duiker,Yearly,0
6135,"Shrike, crimson-breasted",Never,0
6136,"Pie, rufous tree",Daily,1
6137,"Zorro, azara's",Weekly,1
6138,"Jackal, silver-backed",Monthly,1
6139,Crab-eating raccoon,Yearly,1
6140,Green-winged trumpeter,Seldom,0
6141,"Dragon, asian water",Monthly,0
6142,Pine snake (unidentified),Daily,1
6143,Vine snake (unidentified),Daily,0
6144,"Macaw, blue and yellow",Once,1
6145,Common pheasant,Yearly,1
6146,"Dragon, western bearded",Once,0
6147,"Seal, common",Monthly,1
6148,Gemsbok,Yearly,0
6149,"Dragon, asian water",Weekly,0
6150,"Antechinus, brown",Yearly,1
6151,"Spider, wolf",Often,0
6152,Black-tailed deer,Never,1
6153,Helmeted guinea fowl,Daily,0
6154,"Deer, white-tailed",Daily,1
6155,"Barbet, black-collared",Once,0
6156,"Squirrel, golden-mantled ground",Weekly,1
6157,"Cormorant, king",Once,0
6158,"Otter, brazilian",Never,1
6159,"Albatross, waved",Monthly,1
6160,Glossy ibis,Once,1
6161,Dusky rattlesnake,Monthly,1
6162,"White-eye, pale",Weekly,0
6163,Musk ox,Daily,1
6164,Greater roadrunner,Seldom,0
6165,Seven-banded armadillo,Weekly,1
6166,Harbor seal,Often,1
6167,Zorilla,Monthly,1
6168,"Kangaroo, eastern grey",Often,0
6169,"Wallaby, euro",Often,0
6170,Green-winged macaw,Weekly,0
6171,Pine siskin,Never,1
6172,Purple moorhen,Weekly,1
6173,Egyptian goose,Daily,1
6174,Baleen whale,Once,1
6175,Indian leopard,Monthly,0
6176,"Elephant, african",Seldom,1
6177,Mocking cliffchat,Yearly,1
6178,Woylie,Never,0
6179,Great horned owl,Monthly,1
6180,Blue-footed booby,Seldom,1
6181,Yellow-throated sandgrouse,Weekly,1
6182,"Baboon, chacma",Seldom,0
6183,"Spurfowl, yellow-necked",Weekly,0
6184,"Legaan, Monitor (unidentified)",Weekly,1
6185,"Oystercatcher, blackish",Daily,1
6186,"Tortoise, radiated",Weekly,0
6187,"Elephant, african",Seldom,0
6188,Common duiker,Daily,1
6189,Bald eagle,Seldom,0
6190,"Jackal, golden",Monthly,1
6191,King vulture,Often,1
6192,"Cat, toddy",Once,0
6193,"Otter, african clawless",Daily,0
6194,Southern screamer,Often,1
6195,Giant otter,Daily,1
6196,"Starling, red-shouldered glossy",Once,1
6197,Blue racer,Daily,0
6198,"Cormorant, large",Daily,0
6199,"Swan, trumpeter",Seldom,1
6200,"Whale, southern right",Monthly,0
6201,Herring gull,Seldom,0
6202,"Squirrel, thirteen-lined",Monthly,0
6203,"Goose, greylag",Once,1
6204,"Squirrel, pine",Never,0
6205,Red lava crab,Once,0
6206,"Lechwe, kafue flats",Once,0
6207,Olive baboon,Weekly,1
6208,"Cat, jungle",Never,1
6209,Blue peacock,Monthly,1
6210,Lizard (unidentified),Often,0
6211,Blue wildebeest,Seldom,1
6212,"Sloth, pale-throated three-toed",Once,1
6213,"Baboon, savanna",Never,1
6214,Little brown dove,Never,0
6215,Eastern white pelican,Often,0
6216,Bobcat,Daily,0
6217,"Bandicoot, southern brown",Never,1
6218,"Badger, eurasian",Never,0
6219,Collared lemming,Often,1
6220,Black-fronted bulbul,Yearly,0
6221,"Barbet, black-collared",Monthly,1
6222,"Lemur, ring-tailed",Often,0
6223,"Egret, snowy",Once,0
6224,Western patch-nosed snake,Often,1
6225,"Lemming, arctic",Never,1
6226,Long-tailed jaeger,Daily,0
6227,"Moorhen, purple",Once,1
6228,"Glider, feathertail",Once,0
6229,Galapagos albatross,Daily,0
6230,Tammar wallaby,Seldom,1
6231,"Stork, painted",Often,0
6232,Coqui partridge,Seldom,1
6233,"Cat, ringtail",Weekly,0
6234,"Heron, giant",Monthly,1
6235,"Caracara, yellow-headed",Often,0
6236,"Seal, common",Seldom,0
6237,Fork-tailed drongo,Yearly,0
6238,Grey mouse lemur,Weekly,1
6239,"Goose, andean",Never,1
6240,Urial,Often,1
6241,"Camel, dromedary",Often,1
6242,Ovenbird,Yearly,0
6243,Golden jackal,Seldom,1
6244,"Armadillo, common long-nosed",Daily,0
6245,Cobra (unidentified),Often,0
6246,"Wombat, southern hairy-nosed",Daily,1
6247,"Fox, grey",Weekly,1
6248,"Squirrel, african bush",Daily,1
6249,Lava gull,Monthly,1
6250,"Flamingo, greater",Weekly,0
6251,"Cockatoo, roseate",Weekly,1
6252,"Plover, three-banded",Never,1
6253,"Hornbill, southern ground",Weekly,0
6254,Greater roadrunner,Once,1
6255,"Stork, saddle-billed",Yearly,1
6256,"Lechwe, kafue flats",Daily,1
6257,Eastern diamondback rattlesnake,Weekly,1
6258,Mexican boa,Monthly,0
6259,Vicuna,Never,1
6260,Argalis,Yearly,1
6261,"Heron, little",Weekly,1
6262,White spoonbill,Seldom,1
6263,"Vulture, white-rumped",Daily,1
6264,Miner's cat,Seldom,0
6265,Yellow-billed stork,Often,1
6266,Mountain lion,Daily,1
6267,Galapagos dove,Daily,0
6268,Black rhinoceros,Seldom,1
6269,"Lark, horned",Seldom,0
6270,Aardwolf,Never,1
6271,"Deer, roe",Often,1
6272,Swallow (unidentified),Seldom,1
6273,"Otter, cape clawless",Never,1
6274,Sloth bear,Often,0
6275,Common waterbuck,Often,0
6276,Square-lipped rhinoceros,Once,1
6277,"Goose, greylag",Daily,0
6278,Emerald-spotted wood dove,Seldom,1
6279,"Turkey, australian brush",Weekly,1
6280,Mudskipper (unidentified),Seldom,0
6281,"Heron, black-crowned night",Weekly,1
6282,Indian peacock,Yearly,0
6283,Praying mantis (unidentified),Yearly,1
6284,Striped skunk,Never,0
6285,"Sheathbill, snowy",Often,0
6286,Kinkajou,Yearly,0
6287,"Bunting, crested",Once,0
6288,White-faced tree rat,Often,0
6289,Leopard,Seldom,1
6290,"Egret, snowy",Yearly,0
6291,"Lourie, grey",Yearly,1
6292,Lesser mouse lemur,Never,1
6293,"Beaver, north american",Monthly,0
6294,Columbian rainbow boa,Monthly,0
6295,"Alligator, american",Weekly,1
6296,Savannah deer (unidentified),Weekly,0
6297,"Monitor, water",Never,0
6298,Bleeding heart monkey,Weekly,0
6299,"Wallaby, dama",Once,1
6300,Tiger,Often,0
6301,Monitor lizard (unidentified),Monthly,1
6302,"Siskin, pine",Weekly,1
6303,Red-billed toucan,Monthly,0
6304,"Pigeon, wood",Once,1
6305,"Mongoose, yellow",Often,1
6306,Striped skunk,Once,0
6307,"Rhea, greater",Never,1
6308,Green-winged macaw,Never,0
6309,"Buffalo, asian water",Once,1
6310,"Heron, grey",Weekly,0
6311,"Bear, grizzly",Seldom,1
6312,Mourning collared dove,Daily,1
6313,White-rumped vulture,Often,0
6314,Yellow-bellied marmot,Daily,1
6315,American bison,Monthly,1
6316,"Cormorant, neotropic",Monthly,1
6317,South American meadowlark (unidentified),Never,0
6318,"Squirrel, european red",Monthly,1
6319,Vicuna,Never,0
6320,Topi,Yearly,0
6321,Eleven-banded armadillo (unidentified),Daily,1
6322,Emu,Daily,1
6323,"Gull, herring",Yearly,1
6324,Eleven-banded armadillo (unidentified),Never,1
6325,Southern elephant seal,Daily,0
6326,Coqui partridge,Monthly,1
6327,North American beaver,Monthly,0
6328,Chimpanzee,Daily,0
6329,Brindled gnu,Never,1
6330,Common turkey,Never,1
6331,"Duiker, gray",Once,1
6332,"Weaver, chestnut",Often,0
6333,Arboral spiny rat,Yearly,1
6334,"Jackal, asiatic",Weekly,1
6335,Galapagos tortoise,Daily,0
6336,Indian giant squirrel,Often,1
6337,Pygmy possum,Daily,0
6338,Amazon parrot (unidentified),Often,1
6339,"Flicker, field",Seldom,0
6340,"Spider, wolf",Seldom,1
6341,Thomson's gazelle,Monthly,1
6342,"Otter, african clawless",Yearly,1
6343,Collared lizard,Daily,1
6344,"Pademelon, red-legged",Daily,0
6345,"Ass, asiatic wild",Never,1
6346,"Deer, roe",Weekly,0
6347,Hoary marmot,Weekly,0
6348,"Tern, white-winged",Once,0
6349,Striated heron,Daily,0
6350,Springhare,Often,0
6351,Blue shark,Weekly,1
6352,Ring dove,Yearly,0
6353,"Tortoise, asian foreset",Daily,0
6354,Giant otter,Monthly,0
6355,African red-eyed bulbul,Daily,1
6356,"Swan, trumpeter",Weekly,0
6357,Asian 0 vampire bat,Never,1
6358,Red-breasted nuthatch,Often,0
6359,"Wallaby, agile",Weekly,1
6360,"Woodpecker, downy",Monthly,1
6361,Spectacled caiman,Yearly,1
6362,Gerenuk,Weekly,0
6363,Baleen whale,Never,1
6364,Common shelduck,Often,1
6365,"Pelican, eastern white",Often,0
6366,"Turkey, common",Weekly,1
6367,Dark-winged trumpeter,Weekly,0
6368,"Openbill, asian",Once,0
6369,White-rumped vulture,Daily,1
6370,"Heron, black-crowned night",Never,0
6371,Tsessebe,Often,1
6372,Brolga crane,Weekly,0
6373,Crimson-breasted shrike,Often,1
6374,Bateleur eagle,Yearly,1
6375,Agama lizard (unidentified),Daily,1
6376,Gelada baboon,Often,1
6377,"Rhinoceros, square-lipped",Daily,1
6378,"Stork, white",Daily,1
6379,"Owl, burrowing",Weekly,1
6380,Flying fox (unidentified),Often,0
6381,Ferruginous hawk,Never,1
6382,"Stork, saddle-billed",Seldom,1
6383,Rhesus macaque,Once,1
6384,"Hawk, galapagos",Daily,0
6385,"Elk, Wapiti",Monthly,1
6386,"Grenadier, common",Never,1
6387,Madagascar hawk owl,Daily,0
6388,"Mouse, four-striped grass",Monthly,1
6389,"Lemur, sportive",Seldom,1
6390,Brown lemur,Weekly,1
6391,Common boubou shrike,Never,1
6392,"Weaver, lesser masked",Monthly,1
6393,"Devil, tasmanian",Monthly,0
6394,"Colobus, magistrate black",Seldom,0
6395,"Brocket, red",Yearly,1
6396,"Deer, red",Daily,0
